TSNE-1,TSNE-2,Target
12.326358,49.38583,Dropout
4.3601437,-8.1578665,Graduate
47.333233,-43.843052,Enrolled
4.8112507,-35.124645,Graduate
-9.633362,-40.503548,Dropout
-35.334328,7.1266375,Dropout
-5.851739,53.89173,Dropout
-22.904722,-25.549795,Graduate
-54.457607,47.15897,Dropout
26.138365,74.78352,Graduate
48.987858,-44.008698,Graduate
21.380424,65.09607,Enrolled
9.002295,-16.847677,Graduate
13.68041,6.4251933,Dropout
31.536705,22.85947,Enrolled
-7.983265,-19.336788,Graduate
15.925028,-54.25363,Dropout
6.1633835,-13.68557,Graduate
31.57337,16.017612,Enrolled
-14.294951,-14.798609,Enrolled
-15.646531,-7.9860935,Enrolled
-72.9392,23.472431,Dropout
-13.869475,-2.7646332,Dropout
42.01537,-31.201403,Graduate
-16.293825,6.769914,Dropout
-25.671148,31.314663,Dropout
31.889172,9.38931,Enrolled
-24.879278,-28.641794,Dropout
-59.80491,4.249848,Dropout
-22.102081,-6.2102966,Enrolled
54.6476,-37.1323,Enrolled
29.159176,3.2515578,Graduate
32.772717,69.83587,Graduate
21.414438,71.02113,Dropout
24.289515,-25.3503,Graduate
33.311543,33.69391,Graduate
-10.83105,18.628895,Graduate
-21.744165,59.412586,Graduate
-15.815206,-68.38948,Dropout
-0.07949044,56.38346,Graduate
4.95067,50.847805,Enrolled
-45.12008,-47.223072,Graduate
-8.355277,-49.4342,Graduate
-26.72642,30.19258,Dropout
-28.10255,-18.637444,Dropout
28.653965,71.129005,Graduate
-21.242334,13.801599,Dropout
-2.1716702,54.200783,Dropout
11.957162,-51.452873,Dropout
-24.587622,-15.1110735,Dropout
49.484577,-42.131588,Dropout
-25.38562,9.375455,Dropout
0.41521874,27.484406,Dropout
21.597126,64.93278,Dropout
9.319793,-54.54743,Graduate
33.1643,74.35905,Graduate
-5.8940516,-72.94961,Enrolled
-22.54536,50.287125,Dropout
1.3027031,54.97162,Graduate
-15.900348,9.428002,Dropout
14.051775,12.969394,Dropout
14.667497,16.252792,Graduate
5.5405993,-3.786837,Graduate
-67.57939,-19.373129,Graduate
-10.035311,-48.467392,Graduate
-49.45116,-30.712801,Enrolled
-38.153934,64.298065,Enrolled
73.296646,-12.145803,Dropout
-55.96152,5.995849,Dropout
0.48951644,-22.709152,Graduate
-12.909454,57.447453,Graduate
-31.382687,21.140429,Dropout
-55.883747,46.097614,Dropout
4.93696,33.36664,Dropout
14.864078,-38.959373,Graduate
6.413884,-63.69808,Dropout
-13.271177,20.23718,Dropout
17.043007,-36.502552,Graduate
12.212126,-36.45848,Dropout
-1.8510009,-8.594532,Graduate
-23.165352,-19.624668,Enrolled
-9.604284,-39.035683,Enrolled
29.76626,7.153596,Graduate
-14.494803,-21.569347,Enrolled
37.994793,24.632551,Graduate
24.469315,17.677212,Graduate
1.8527579,-33.37497,Graduate
6.879012,27.590322,Dropout
15.369946,-22.56785,Enrolled
44.430664,-49.101337,Dropout
-4.0553136,-43.22839,Graduate
-7.430839,-34.259686,Dropout
58.41212,-44.131348,Dropout
35.323833,21.638784,Graduate
51.950356,-51.04082,Graduate
35.29305,67.754196,Graduate
39.4516,-12.481613,Graduate
-16.83545,-70.70755,Dropout
-6.3362465,19.8106,Graduate
-38.914444,62.811066,Enrolled
21.21092,21.030994,Graduate
-50.64563,4.851263,Dropout
-31.361069,21.4788,Dropout
-17.502167,-17.959578,Dropout
16.148972,-49.210495,Graduate
17.733858,-57.9244,Graduate
39.32415,19.058012,Graduate
36.593765,-6.297668,Graduate
10.153164,23.609602,Dropout
16.538015,-39.21061,Enrolled
-17.230751,21.616316,Graduate
22.576324,-5.851331,Graduate
22.52962,6.458191,Graduate
-31.66993,26.356346,Dropout
16.13156,23.689354,Enrolled
-3.4296875,24.569202,Graduate
-8.449147,-75.03911,Graduate
3.9254456,26.472729,Dropout
17.604628,-38.596214,Enrolled
-74.4848,25.439926,Graduate
-30.814035,32.51701,Dropout
-14.268629,-71.69153,Graduate
-5.8843236,52.30404,Dropout
-54.397045,10.747594,Graduate
-26.447382,34.869175,Dropout
14.221898,43.626705,Dropout
18.39066,-25.604013,Enrolled
8.088391,-13.153025,Graduate
-28.59397,33.219765,Graduate
-41.310535,21.206081,Dropout
-11.070479,7.7112103,Dropout
-8.841469,-18.226526,Dropout
-37.161324,31.363369,Dropout
-4.717678,55.178684,Dropout
14.324515,-31.623154,Graduate
27.558947,3.1522996,Graduate
-17.07522,58.73007,Enrolled
-23.352434,-20.243914,Enrolled
-20.849314,32.04498,Graduate
15.642237,-62.66343,Graduate
10.905229,22.573044,Dropout
-3.9607172,-45.94609,Graduate
21.457361,-53.430542,Enrolled
-47.463284,-46.352707,Graduate
-12.872538,-21.246174,Graduate
-45.709274,30.837833,Dropout
-17.937672,53.16128,Dropout
22.890305,-10.489869,Enrolled
42.43289,-13.758234,Graduate
-62.869854,6.2524877,Dropout
18.336422,-65.7791,Graduate
-6.499328,-11.289732,Enrolled
11.5529585,-1.1757275,Graduate
-48.775845,25.595543,Dropout
-36.246185,34.918827,Graduate
-1.9114252,1.3281788,Graduate
26.78916,73.58958,Dropout
-6.6583276,-5.4087,Enrolled
-3.294543,6.675323,Enrolled
23.357338,-6.523376,Graduate
-42.204567,58.447052,Dropout
0.64887893,51.53023,Graduate
7.0541334,-19.031097,Graduate
29.092396,68.30464,Graduate
-8.729668,-68.97121,Graduate
73.29804,-11.951485,Dropout
-12.489509,-26.869762,Dropout
-21.55075,-23.161028,Graduate
-48.254818,-18.916214,Graduate
